function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
        uint oldValue = allowed[msg.sender][_spender];
        if (_subtractedValue > oldValue) {
            allowed[msg.sender][_spender] = 0;
        } else {
            allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
        }
        emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","  function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
    uint oldValue = allowed[msg.sender][_spender];
    if (_subtractedValue > oldValue) {
      allowed[msg.sender][_spender] = 0;
    } else {
      allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
    }
    emit Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x7a00f353c4117f28fe50a1c2a43856b73cc60e4d/PO8Token.sol:KTBaseToken:decreaseApproval(address,uint256)","0x5ed786a050c866703e16ad621b9259553a1188a9/ERONIUM.sol:StandardToken:decreaseApproval(address,uint256)",5,5,1
"    function allowance(
        address _owner,
        address _spender
    )
        public
        view
        returns (uint256)
    {
        return allowed[_owner][_spender];
    }
","  function allowance(
    address _owner,
    address _spender
   )
    public
    view
    returns (uint256)
  {
    return allowed[_owner][_spender];
  }
","0x2a47f802064caf5a5e78ee193723dc2c7cfc06e9/Moolyacoin.sol:StandardToken:allowance(address,address)","0x0d941d0379Bc5Cb2A610a9b0f02Ec6fA4a387dC8/Teza.sol:StandardToken:allowance(address,address)",5,5,1
"    modifier onlyOwner(){
    	if (msg.sender != OWNER)  throw;
    	_;
    }
","    modifier onlyOwner() {
        if (msg.sender != owner) {
            throw;
        }
        _;
    }
",0x7d01989c920ff8c45916195317381bb6a62352d1/BalanceReader.sol:Presale:onlyOwner(),0x6f4024e5549bFDA253d0997AdB228BFEAAC9B204/WavesEthereumSwap.sol:WavesBitcoinToken:onlyOwner(),5,5,1
"   function Owned() public
   {
      owner = msg.sender;
   }
","    function Owned() public {
        owner = msg.sender;
    }
",0x6d68003c0452632a87381c42091fc94ceb047fd1/Duckcoin.sol:Owned:Owned(),0x6b8c3eaa82353ec89a96942708e3d9dc87db6a34/BancorConverterUpgrader.sol:Owned:Owned(),5,5,1
"    function _transfer(address _from, address _to, uint _value) internal {
        // Prevent transfer to 0x0 address. Use burn() instead
        require(_to != 0x0);
        // Check if the sender has enough
        require(balanceOf[_from] >= _value);
        // Check for overflows
        require(balanceOf[_to] + _value > balanceOf[_to]);
        // Save this for an assertion in the future
        uint previousBalances = balanceOf[_from] + balanceOf[_to];
        // Subtract from the sender
        balanceOf[_from] -= _value;
        // Add the same to the recipient
        balanceOf[_to] += _value;
        Transfer(_from, _to, _value);
        // Asserts are used to use static analysis to find bugs in your code. They should never fail
        assert(balanceOf[_from] + balanceOf[_to] == previousBalances);
    }
","    function _transfer(address _from, address _to, uint _value) internal {
        // Prevent transfer to 0x0 address. Use burn() instead
        require(_to != 0x0);
        // Check if the sender has enough
        require(balanceOf[_from] >= _value);
        // Check for overflows
        require(balanceOf[_to] + _value > balanceOf[_to]);
        // Save this for an assertion in the future
        uint previousBalances = balanceOf[_from] + balanceOf[_to];
        // Subtract from the sender
        balanceOf[_from] -= _value;
        // Add the same to the recipient
        balanceOf[_to] += _value;
        Transfer(_from, _to, _value);
        // Asserts are used to use static analysis to find bugs in your code. They should never fail
        assert(balanceOf[_from] + balanceOf[_to] == previousBalances);
    }
","0x3d8945dcfc11627a6a762f203be3b1b14db36c4c/WHAToken.sol:TokenERC20:_transfer(address,address,uint256)","0x6e77c68404cb4b86b1cf7ae4ade8d260b4f9d5ce/UlordToken.sol:UlordToken:_transfer(address,address,uint256)",5,5,1
"    function add(uint256 a, uint256 b) internal constant returns(uint256) {
        uint256 c = a + b;
        assert(c >= a);
        return c;
    }
","  function add(uint256 a, uint256 b) internal pure returns (uint256 c) {
    c = a + b;
    assert(c >= a);
    return c;
  }
","0x8A6fD40ac04DBfC289AFEb05B101fB57944aD89C/InspireCoin.sol:SafeMath:add(uint256,uint256)","0x8aed6360f228a232cecfa86c64e9aff507aa84a6/GladiatorToken.sol:SafeMath:add(uint256,uint256)",4,4,1
"    function allowance(address _owner, address _spender) public view returns (uint256 remaining) {
        return allowances[_owner][_spender];
    }
","  function allowance(address _owner, address _spender) constant
  returns (uint256 remaining) {
    return allowances [_owner][_spender];
  }
","0x07c9995acfe02968d71694a2a9edf9b8095d66b4/DMC.sol:DMC:allowance(address,address)","0x2e59c87e9349242063793761780550374a3146cf/THORToken.sol:AbstractToken:allowance(address,address)",5,5,1
"  function add(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a + b;assert(c >= a);return c;
  }
","  function add(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","0x2d2ac19de4a1105bfa284aab74aa1ab8f19e87ab/Studio.sol:SafeMath:add(uint256,uint256)","0x7b06ad092541635cf83a1ff03daf713269d94a15/IouRootsPresaleToken.sol:SafeMath:add(uint256,uint256)",5,5,1
"  function transferOwnership(address newOwner) onlyOwner public {
    require(newOwner != address(0));
    OwnershipTransferred(owner, newOwner);
    owner = newOwner;
  }
","    function transferOwnership(address newOwner) public onlyOwner {
        require(newOwner != address(0));
        OwnershipTransferred(owner, newOwner);
        owner = newOwner;
    }
",0x3a6b457fbc2c2a26d7f0067d92f741dfa26069d6/GOCOIN.sol:Ownable:transferOwnership(address),0x1Db10d198C2D66A8767e7aDde7FA5E5Bf2D57604/CrowdsalePhase1.sol:Ownable:transferOwnership(address),4,5,1
"  function sub(uint256 a, uint256 b) internal pure returns (uint256) {
    require(b <= a);
    return a - b;
  }
","    function sub(uint256 a, uint256 b) internal pure returns (uint256) {
        assert(b <= a);
        return a - b;
    }
","0x7ab329fadec5da9664e7d22040f9bfe8f2d93516/KismetPanda.sol:SafeMath:sub(uint256,uint256)","0x4f27053f32eda8af84956437bc00e5ffa7003287/ThriveToken.sol:SafeMath:sub(uint256,uint256)",4,4,1
"    function approve(address spender, uint tokens) public returns (bool success) {
        allowed[msg.sender][spender] = tokens;
        Approval(msg.sender, spender, tokens);
        return true;
    }
","    function approve(address spender, uint tokens) public returns (bool success) {
        allowed[msg.sender][spender] = tokens;
        emit Approval(msg.sender, spender, tokens);
        return true;
    }
","0x2fb23f5b0b18e947186c9cc848b86d550c81711c/AndhraToken.sol:AndhraToken:approve(address,uint256)","0x1c4f85e3e58afbf488998c92c6b920715daf5af7/CodexStandardToken.sol:CodexStandardToken:approve(address,uint256)",4,4,1
"    function finishMinting() onlyOwner canMint public returns (bool) {
        mintingFinished = true;
        MintFinished();
        return true;
    }
","    function finishMinting() onlyOwner canMint public returns (bool) {
        mintingFinished = true;
        MintFinished();
        return true;
    }
",0x8b3d0703b30a6c2eb8b88a479648391186e4cc8f/FIGHTMONEY.sol:FIGHTMONEY:finishMinting(),0x8acd341e4c0f1c329ae33cb4eaac39e3c1f2c210/INMCOIN.sol:INMCOIN:finishMinting(),5,5,1
"      function totalSupply() public view returns (uint256) {
        return totalSupply_;
      }
","  function totalSupply() public view returns (uint256) {
    return totalSupply_;
  }
",0x3f8d47619d132577260fd6db8d665d0a9d37c579/DAOToken.sol:BasicToken:totalSupply(),0x3d1fb9e4fe508d27f9d47c903f3ad3a47de8dcf8/AATokenPrivatesale.sol:BasicToken:totalSupply(),5,5,1
"    function balanceOf(address _owner) constant returns(uint256 balance) {

        return balances[_owner];

    }
","  function balanceOf(address _owner) public constant returns (uint256 balance) {
    return balances[_owner];
  }
",0x0e7549a23e27a47b5c8f6d5138194c35cc3e2919/FreeCatalugnaCoin.sol:FreeCatalugnaCoin:balanceOf(address),0x1a7b00404b755ff80126f1d66a90f5aedded25da/MulTraToken.sol:BasicToken:balanceOf(address),5,5,1
"  function add(uint256 a, uint256 b) internal returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","  function add(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a + b;
    assert(c >= a);
    return c;
  }
","0x3aca783ca0bd7ae06f4440bf58d3a75e425ec3ee/CappedCrowdsale.sol:SafeMath:add(uint256,uint256)","0x1dc4c69736741873913a4330d3d3b8aff92c8eb2/MYC.sol:SafeMath:add(uint256,uint256)",5,5,1
"    modifier onlyOwner {

        require(msg.sender == owner);

        _;

    }
","  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x1e378cdf48cd6faa3fc8e0bc0dbe02446969e46d/GEONToken.sol:Owned:onlyOwner(),0x3d1fb9e4fe508d27f9d47c903f3ad3a47de8dcf8/AATokenPrivatesale.sol:Ownable:onlyOwner(),5,5,1
"    function transferFrom(address from, address to, uint tokens) public returns (bool success) {
        balances[from] = safeSub(balances[from], tokens);
        allowed[from][msg.sender] = safeSub(allowed[from][msg.sender], tokens);
        balances[to] = safeAdd(balances[to], tokens);
        Transfer(from, to, tokens);
        return true;
    }
","    function transferFrom(address from, address to, uint tokens) public returns (bool success) {
        balances[from] = safeSub(balances[from], tokens);
        allowed[from][msg.sender] = safeSub(allowed[from][msg.sender], tokens);
        balances[to] = safeAdd(balances[to], tokens);
        Transfer(from, to, tokens);
        return true;
    }
","0x1f0d98ea3f51e20aa60d9d1f600c1142d4c21b8e/wedding.sol:wedding:transferFrom(address,address,uint256)","0x2e5fdddf58e8deda84211639d52119ceb0925871/TGMtoken.sol:TGMtoken:transferFrom(address,address,uint256)",5,5,1
"    function burn(uint256 _value) public returns (bool success) {
        require(balanceOf[msg.sender] >= _value);   // Check if the sender has enough
        balanceOf[msg.sender] -= _value;            // Subtract from the sender
        totalSupply -= _value;                      // Updates totalSupply
        Burn(msg.sender, _value);
        return true;
    }
","    function burn(uint256 _value) public returns (bool success) {
        require(balanceOf[msg.sender] >= _value);   // Check if the sender has enough
        balanceOf[msg.sender] -= _value;            // Subtract from the sender
        totalSupply -= _value;                      // Updates totalSupply
        Burn(msg.sender, _value);
        return true;
    }
",0x7a8bbfcccb6b80579d5965aa8d4a4b2294ac166e/mkethToken.sol:TokenERC20:burn(uint256),0x7CF2e4469d48F3e414dF46cdd41A0E7286a7AFb0/PHDToken.sol:PHDToken:burn(uint256),5,5,1
"   function mul(uint256 a, uint256 b) internal pure returns (uint256) {
      if (a == 0) {
         return 0;
      }

      uint256 r = a * b;

      require(r / a == b);

      return r;
   }
","  function mul(uint256 a, uint256 b) internal pure returns (uint256 c) {
    if (a == 0) {
      return 0;
    }
    c = a * b;
    assert(c / a == b);
    return c;
  }
","0x4A6e45Fd2F0F807e41800dBDe1679fe83d6Adaa6/ERC20Batch.sol:Math:mul(uint256,uint256)","0x3cbaf1d511adf5098511b5c5b39e1f1b506c1afe/XRT.sol:SafeMath:mul(uint256,uint256)",4,4,1
"    function burnFrom(address _from, uint256 _value) public returns (bool success) {
        require(balanceOf[_from] >= _value);                // Check if the targeted balance is enough
        require(_value <= allowance[_from][msg.sender]);    // Check allowance
        balanceOf[_from] -= _value;                         // Subtract from the targeted balance
        allowance[_from][msg.sender] -= _value;             // Subtract from the sender's allowance
        totalSupply -= _value;                              // Update totalSupply
        Burn(_from, _value);
        return true;
    }
","    function burnFrom(address _from, uint256 _value) public returns (bool success) {
        require(balanceOf[_from] >= _value);
        require(_value <= allowance[_from][msg.sender]);
        balanceOf[_from] -= _value;
        allowance[_from][msg.sender] -= _value;
        totalSupply -= _value;
        emit Burn(_from, _value);
        return true;
    }
","0x6fc2a418d752e4b26dc372ccd766696f9c462e30/HTG.sol:HTG:burnFrom(address,uint256)","0x5a8010f1ed9051ba5b5bf3f0f9d4c00223aba80b/NAIRADIGITALTETHER.sol:NAIRADIGITALTETHER:burnFrom(address,uint256)",4,4,1
"  function transfer(address _to, uint256 _value) public returns (bool) {
    require(_to != address(0));
    require(_value <= balances[msg.sender]);

    // SafeMath.sub will throw if there is not enough balance.
    balances[msg.sender] = balances[msg.sender].sub(_value);
    balances[_to] = balances[_to].add(_value);
    Transfer(msg.sender, _to, _value);
    return true;
  }
","  function transfer(address _to, uint256 _value) public returns (bool) {
    require(_to != address(0));
    require(_value <= balances[msg.sender]);

    balances[msg.sender] = balances[msg.sender].sub(_value);
    balances[_to] = balances[_to].add(_value);
    emit Transfer(msg.sender, _to, _value);
    return true;
  }
","0x5b3534a4fb3d870afea64f7c84b14825a679eb2e/SmartCripto.sol:BasicToken:transfer(address,uint256)","0x6fd1b41e9ffc477c6801a26f6f36de48746bee74/MainframeTokenDistribution.sol:BasicToken:transfer(address,uint256)",4,4,1
"    function sub(uint256 a, uint256 b) internal   returns (uint256) {
        assert(b <= a);
        return a - b;
    }
","  function sub(uint256 a, uint256 b) internal constant returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","0x5d0e1a73ec9f0c5c13d43f8315674855ed2b3d4e/ERC20Token.sol:SafeMath:sub(uint256,uint256)","0x7da80ae9b8068a935d3bc942ec07a6e2b0199ae9/FOXtoken.sol:SafeMath:sub(uint256,uint256)",5,5,1
"	function allowance(address _owner, address _spender) constant returns (uint remaining) {
		return allowed[_owner][_spender];
	}
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
","0x1ce667f4318c5dbc9a0911b19d0d489cf7a81431/Rusal_cds_20221212_XIV.sol:Rusal_cds_20221212_XIV:allowance(address,address)","0x2fd80b9ac084b3d54ce302607ef403dfb18202c8/BitsumCash.sol:StandardToken:allowance(address,address)",4,4,1
"    modifier onlyOwner() {
        if (msg.sender != owner) {
            throw;
        }
        _;
    }
","  modifier onlyOwner() {
    if (msg.sender != owner) {
      throw;
    }
    _;
  }
",0x2c875e5ea4706b1978a41b59edf2d3af31d60e70/WavesEthereumSwap.sol:IncentCoffeeToken:onlyOwner(),0x2d6669c810bf1444d2e5e7f4cfc56a4c10cf7a2a/HYIPToken.sol:HYIPToken:onlyOwner(),5,5,1
"    function Bothereum(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","    function TokenERC20(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","0x4f4e31d054d0328613deaa104f0a93d999742c27/Bothereum.sol:Bothereum:Bothereum(uint256,string,string)","0x4c4d11f7ec61d0cff19a80bb513695bf12177398/MicroMeGameCoin.sol:TokenERC20:TokenERC20(uint256,string,string)",4,4,1
