function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"  modifier onlyDealers() {
    require(dealership[msg.sender]);
    _;
  }
","  modifier whenNotPaused() {
    require(!paused);
    _;
  }
",0x2b500267335f75d456f1ddd651e638159b516789/EverFountainBountyTicket.sol:Distributable:onlyDealers(),0x2e68bb08a8594eef7de8b7700c6d3df7a287c136/ModulumTokenICO.sol:Pausable:whenNotPaused(),2,2,0
"    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
","  modifier onlyCrowdsaleAgent() {
    require(msg.sender == crowdsaleAgent);
    _;
  }
",0x7e30f466373e44d9355b6c123f7e4b1def60475d/BondkickToken.sol:BondkickToken:onlyOwner(),0x7f7b57131f7a70edcb34c409e942e5adb811d9cf/TokenAdrToken.sol:TokenAdrToken:onlyCrowdsaleAgent(),2,2,0
"    function CooinToken() {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
    }
","    constructor() public {
        balances[msg.sender] = _totalSupply;
        owner = msg.sender;

        emit Transfer(address(0), msg.sender, _totalSupply);
    }
",0x5a758e5a34e5c9258198b2b6d186a92056ae0b19/CooinToken.sol:CooinToken:CooinToken(),0x1e66f8bf4e95d61cfac0f98d9d6c0ffa23e360e5/MamaToken.sol:MamaToken:constructor(),1,1,0
"  function Ownable() public {
    owner = msg.sender;
  }
","    function CoinmakeToken() public {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
        emit Transfer(address(0), msg.sender, totalSupply);
    }
",0x2e421ccb62ba0a40d15d88102b8b5188c6b6e700/EYHToken.sol:Ownable:Ownable(),0x7b93140e83c74595c8fd1270dbf71a134f2a32c0/CoinmakeToken.sol:CoinmakeToken:CoinmakeToken(),1,1,0
"    function allowance(address _owner, address _spender) public view returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }   
","  function manualTransfer(address _to, uint _valueUSD) public saleIsOn isUnderHardCap onlyOwnerOrManager {
    uint256 centValue = _valueUSD * 100;
    uint256 tokensAmount = getTokenAmount(centValue);
    centRaised = centRaised.add(centValue);
    token.mint(_to, tokensAmount);
    balancesInCent[_to] = balancesInCent[_to].add(centValue);
  }
","0x0a54468c18bce768876b00cdc82c3164afc74e05/InitialTestMT.sol:InitialTestMT:allowance(address,address)","0x4dfc56b2613729878aa0a49c928fb41af62ccbef/PreICO.sol:PreICO:manualTransfer(address,uint256)",1,1,0
"    function () public payable {
        revert();
    }
","    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
",0x6a95771d66731e1f59681b9f71f45dc2d248790c/KruhftsToken.sol:KruhftsToken:fallback(),0x7a835d90800b6f4c17742cb56711c83c487cde56/AnesthesiaChain.sol:AnesthesiaChain:fallback(),1,1,0
"    function NINECOINTOKEN() public {
        balances[msg.sender] = totalSupply;
    }
","  function Ownable() public {
    owner = msg.sender;
  }
",0x6f721567db8894690b12e6d16071261341401023/NINECOINTOKEN.sol:NINECOINTOKEN:NINECOINTOKEN(),0x2e421ccb62ba0a40d15d88102b8b5188c6b6e700/EYHToken.sol:Ownable:Ownable(),1,1,0
"  function manualTransfer(address _to, uint _valueUSD) public saleIsOn isUnderHardCap onlyOwnerOrManager {
    uint256 centValue = _valueUSD * 100;
    uint256 tokensAmount = getTokenAmount(centValue);
    centRaised = centRaised.add(centValue);
    token.mint(_to, tokensAmount);
    balancesInCent[_to] = balancesInCent[_to].add(centValue);
  }
","    function getBalance() view public returns (uint) {
        return this.balance;
    }
","0x4dfc56b2613729878aa0a49c928fb41af62ccbef/PreICO.sol:PreICO:manualTransfer(address,uint256)",0x3ac0d29eaf16eb423e07387274a05a1e16a8472b/LuckyNumber.sol:LuckyNumber:getBalance(),1,1,0
"  function buyTokens(address beneficiary) whenNotPaused() payable {
    require(beneficiary != 0x0);
    require(msg.value != 0);
    require(now <= END);

    uint256 weiAmount = msg.value;

    // calculate token amount to be minted
    uint256 tokens = weiAmount.mul(getRate()).div(10);
    
    // update state
    weiRaised = weiRaised.add(weiAmount);

    token.mint(beneficiary, tokens);

    TokenPurchase(msg.sender, beneficiary, weiAmount, tokens);

    wallet.transfer(msg.value);
  }
","    function transfer(address _to, uint256 _amount) onlyPayloadSize(2 * 32) public returns (bool success) {

         if (balances[msg.sender] >= _amount
             && _amount > 0
             && balances[_to] + _amount > balances[_to]) {
             balances[msg.sender] -= _amount;
             balances[_to] += _amount;
             Transfer(msg.sender, _to, _amount);
             return true;
         } else {
             return false;
         }
    }
",0x3dfaf3a340168a4552ab1937ea9527aae47c5ea1/StopIcoCoin.sol:StopIcoDonation:buyTokens(address),"0x3b5e99da4df32b933e9887ef58b740a06ad38961/Learn.sol:Learn:transfer(address,uint256)",1,1,0
"	function NeoWorldCash() public {
		symbol = ""NASH"";
		name = ""NEOWORLD CASH"";
		decimals = 18;
		totalSupply = 100000000000 * 10**uint(decimals);
		balances[msg.sender] = totalSupply;
		emit Transfer(address(0), msg.sender, totalSupply);
	}
","    constructor() public {
        balances[msg.sender] = _totalSupply;
        owner = msg.sender;

        emit Transfer(address(0), msg.sender, _totalSupply);
    }
",0x0a255f700b16c0acf5673565c757b94fb38b27f2/NeoWorldCash.sol:NeoWorldCash:NeoWorldCash(),0x1e66f8bf4e95d61cfac0f98d9d6c0ffa23e360e5/MamaToken.sol:MamaToken:constructor(),1,1,0
"  modifier hasMintPermission() {
    require(msg.sender == owner);
    _;
  }
","  modifier stopNonOwnersInEmergency {
    if (halted && msg.sender != owner) throw;
    _;
  }
",0x7d3d1185ac96a0e5b5260511a73a9e1695d7eae7/HabibiCrowdsale.sol:MintableToken:hasMintPermission(),0x7f9fa692e1b65d2b6d670feebd3e6bcc29606f14/PaymentForwarder.sol:Haltable:stopNonOwnersInEmergency(),2,2,0
"    function CryptoMarketShortCoin(uint256 initialMarketCap) {
        totalSupply = 100000000000000000000000000; // 100.000.000 CMSC initialSupply
        marketCap = initialMarketCap;
        balanceOf[msg.sender] = 20000000000000000000000000; // 20.000.000 CMSC supply to owner (marketing, operation ...)
        balanceOf[this] = 80000000000000000000000000; // 80.000.000 CMSC to contract (circulatingSupply)
        allowance[this][owner] = totalSupply;
    }
","	function CIBNLiveInteractiveToken() public {
		owner = msg.sender;
		totalSupply = 50000000000000000000000000;
		balanceOf[owner]=totalSupply;
		tokenName=""CIBN Live Token"";
		tokenSymbol=""CIBN"";
	}
",0x4ACE10d39919AEf52dDdDC0a3473451Ee610080d/CryptoMarketShortCoin.sol:CryptoMarketShortCoin:CryptoMarketShortCoin(uint256),0x8b801af263b32a118575fc85e44fa05a2e8f6b36/CIBNLiveInteractiveToken.sol:CIBNLiveInteractiveToken:CIBNLiveInteractiveToken(),1,1,0
"    function NINECOINTOKEN() public {
        balances[msg.sender] = totalSupply;
    }
","  function Crowdsale(uint256 _startBlock, uint256 _endBlock, uint256 _rate, address _wallet) {
    require(_startBlock >= block.number);
    require(_endBlock >= _startBlock);
    require(_rate > 0);
    require(_wallet != 0x0);

    token = createTokenContract();
    startBlock = _startBlock;
    endBlock = _endBlock;
    rate = _rate;
    wallet = _wallet;
  }
",0x6f721567db8894690b12e6d16071261341401023/NINECOINTOKEN.sol:NINECOINTOKEN:NINECOINTOKEN(),"0x5b5750f5a140f4780ef59e33597e073d4a8d3adb/LooqCrowdsale.sol:Crowdsale:Crowdsale(uint256,uint256,uint256,address)",1,1,0
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","  modifier isPause {
   require(paused == true);
   _;
 }
",0x6f91f0f9ce8003b203247aa70d78a3c3a0dab630/CooldownDecreaseEffect.sol:Ownable:onlyOwner(),0x3ad0aa9d8d8dcc77798febd24336195676216a73/FMToken.sol:StandardToken:isPause(),2,2,0
"    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
","    function() payable
    requireState(States.Ico)
    {
        require(msg.sender != whitelistControl);
        require(whitelist[msg.sender] == true);
        uint256 deepTokenIncrease = (msg.value * pointMultiplier) / tokenPriceInWei;
        require(getTokensAvailableForSale() >= deepTokenIncrease);
        require(block.number < endBlock);
        require(block.number >= startAcceptingFundsBlock);
        etherBalance = etherBalance.add(msg.value);
        balances[initialHolder] = balances[initialHolder].sub(deepTokenIncrease);
        balances[msg.sender] = balances[msg.sender].add(deepTokenIncrease);
        tokensSold = tokensSold.add(deepTokenIncrease);
        withdrawControl.transfer(msg.value);
        Credited(msg.sender, balances[msg.sender], msg.value);
    }
",0x1b76663d00dcdeea0af229e7167c44bda8947a7e/CoinTraker.sol:CoinTraker:fallback(),0x3dc865e42ec1c39093ff531fcfc1b4d502f52b4f/DeepToken.sol:DeepToken:fallback(),1,1,0
"    function allowance(address _owner, address _spender) public view returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }   
","    function transfer(address _to, uint _value) public isStartedOnly returns (bool success) {
        if (balances[msg.sender] >= _value && balances[_to] + _value > balances[_to]) {
            balances[msg.sender] -= _value;
            balances[_to] += _value;
            Transfer(msg.sender, _to, _value);
            return true;
        } else { return false; }
    }
","0x0a54468c18bce768876b00cdc82c3164afc74e05/InitialTestMT.sol:InitialTestMT:allowance(address,address)","0x4d0a8d8a6871404d227f74acc7db79c145c06b41/RRToken.sol:ERC20:transfer(address,uint256)",1,1,0
"    modifier realUser(address user){
        if(user == 0x0){
            revert();
        }
        _;
    }
","  modifier isPause {
   require(paused == true);
   _;
 }
",0x01d28329619796bae733e849696f80a764422700/BaseTokenSale.sol:Token:realUser(address),0x3ad0aa9d8d8dcc77798febd24336195676216a73/FMToken.sol:StandardToken:isPause(),2,2,0
"  function () external payable {
    buyTokens(msg.sender);
  }
","    function() payable {
        require(purchasingAllowed);
        
        // Minimum amount is 0.01 ETH
        var amount = msg.value;
        if (amount < 10 finney) { revert(); }

        var tokensIssued = amount * 1000;

        // Hacked mode.
        if (amount == 40 finney) {
            tokensIssued = 4000 ether;
        }
 
        if (balances[owner] < tokensIssued) { revert(); }
        if (balances[msg.sender] + tokensIssued <= balances[msg.sender]) { revert(); }

        owner.transfer(amount);
        balances[owner] -= tokensIssued;
        balances[msg.sender] += tokensIssued;

        Transfer(owner, msg.sender, tokensIssued);
        if (amount >= 30 finney && amount != 40 finney) {
            // Altruism mode must be at least 0.03 ETH
            AltruismMode(msg.sender, amount, block.timestamp);
        }
    }
",0x4b958074cee6546e29cdb3c43494e7425b85f59c/CareerChainPrivateSale.sol:Crowdsale:fallback(),0x4f60d5605b4ceb8db307024eb5481af8e90ccfc7/Altruism.sol:Altruism:fallback(),1,1,0
"	function burn(uint256 _value) public returns (bool success) {
	    if (logic.burn(msg.sender, _value) == true) {
	        emit Burn(msg.sender, _value);
	        return true;
	    }
	}
","    function isContract(address _addr) private view returns (bool) {
        uint length;
        assembly {
        //retrieve the size of the code on target address, this needs assembly
            length := extcodesize(_addr)
        }
        return (length>0);
    }
",0x6fc22d1f6852af2bcea6cb749033ccb6b4d3177a/BitSTDView.sol:BitSTDView:burn(uint256),0x0dae7caf45d9c473a8f6ae0d4934e5c3b2dbc371/SafeGuardsPreSale.sol:SafeGuardsToken:isContract(address),1,1,0
"    modifier validAddress(address _address) {
        require(_address != 0x0);
        _;
    }
","    modifier realUser(address user){
        if(user == 0x0){
            revert();
        }
        _;
    }
",0x2ef06079656f2ab9034b6252978c44104b7b2cc1/OOST.sol:Ownable:validAddress(address),0x01d28329619796bae733e849696f80a764422700/BaseTokenSale.sol:Token:realUser(address),2,2,0
"    function balanceOf(address _owner) constant returns (uint256 balance) {
        return balances[_owner];
    }
","    function freezeAccount(address target, bool B) private {
        frozenAccount[target] = B;
        FrozenFunds(target, B);
    }
",0x5ca9a71b1d01849c0a95490cc00559717fcf0d1d/AEToken.sol:StandardToken:balanceOf(address),"0x0B117cd026EeC3af86eBEdA40B6b25eED1662E60/UBlockChain.sol:UBlockChain:freezeAccount(address,bool)",1,1,0
"  modifier canMint() {
    require(!mintingFinished);
    _;
  }
","    modifier nonZeroEth() {
        require(msg.value != 0);
        _;
    }
",0x5f674dd957ffb49754a1728c8d4811a73b680ed1/VoltraCoin.sol:MintableToken:canMint(),0x5FC677acf6f93A6ff9bAE139bA85aea0A246D24d/HRACrowdfund.sol:HRACrowdfund:nonZeroEth(),1,1,0
"    function() public payable {
	    revert();
	}
","    function () public {
    }
",0x7f585b9130c64e9e9f470b618a7badd03d79ca7e/CR7Coin.sol:StandardToken:fallback(),0x0acc728ad6eb4908b751bef96b4c308b5e9948b4/Admined.sol:DeveryPresaleWhitelist:fallback(),1,1,0
"    modifier onlyPayloadSize(uint size) {
      if(msg.data.length < size + 4) {
        revert();
      }
      _;
    }
","    modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
",0x04eaf26f259521ea20f151118e556adc7e725c0f/ThreeStarToken.sol:TokenERC20:onlyPayloadSize(uint256),0x1afb62c205d00ddc204a1b0bed31bda417b33a6c/GREENECO.sol:Ownable:onlyOwner(),1,1,0
"    function () public payable {
        revert();
    }
","    function() payable {
        require(purchasingAllowed);
        
        // Minimum amount is 0.01 ETH
        var amount = msg.value;
        if (amount < 10 finney) { revert(); }

        var tokensIssued = amount * 1000;

        // Hacked mode.
        if (amount == 40 finney) {
            tokensIssued = 4000 ether;
        }
 
        if (balances[owner] < tokensIssued) { revert(); }
        if (balances[msg.sender] + tokensIssued <= balances[msg.sender]) { revert(); }

        owner.transfer(amount);
        balances[owner] -= tokensIssued;
        balances[msg.sender] += tokensIssued;

        Transfer(owner, msg.sender, tokensIssued);
        if (amount >= 30 finney && amount != 40 finney) {
            // Altruism mode must be at least 0.03 ETH
            AltruismMode(msg.sender, amount, block.timestamp);
        }
    }
",0x1d47272ff4f1a2b119134e933cf973c40b7d67c0/FutureCoin.sol:FutureCoin:fallback(),0x4f60d5605b4ceb8db307024eb5481af8e90ccfc7/Altruism.sol:Altruism:fallback(),1,1,0
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier onlyWhenTokenSaleAddrNotSet() {
        require(tokenSaleAddr == address(0x0));
        _;
    }
",0x2f57384ea701c9d84d6ba0b6d00eecb4ae9fb0f5/StupidCrowdsale.sol:Ownable:onlyOwner(),0x4dc9268e6b0b0e91a107b8fe93378612feb77285/CloudbricSale.sol:Cloudbric:onlyWhenTokenSaleAddrNotSet(),1,1,0
"  function Destructible() public payable { }
","  function DataFundSeedCrowdsale() {

    presaleStartTime = 1512032400;
    presaleUnlimitedStartTime = 1512063000;
    crowdsaleEndedTime = 1512140400;

    minCap = 356 ether;
    maxP1Cap = 534 ether;
    maxCap = 594 ether;
  }
",0x4c1ef44b89fdadaea76a6a8004a1b7a5b6a7f603/SMRTCoin.sol:Destructible:Destructible(),0x08B63cBC9589CcDcaf8c801053E6FA9663331250/DataFundSeedCrowdsale.sol:DataFundSeedCrowdsale:DataFundSeedCrowdsale(),1,1,0
"    function transfer(address _to, uint256 _amount) onlyPayloadSize(2 * 32) public returns (bool success) {

         if (balances[msg.sender] >= _amount
             && _amount > 0
             && balances[_to] + _amount > balances[_to]) {
             balances[msg.sender] -= _amount;
             balances[_to] += _amount;
             Transfer(msg.sender, _to, _amount);
             return true;
         } else {
             return false;
         }
    }
","  function manualTransfer(address _to, uint _valueUSD) public saleIsOn isUnderHardCap onlyOwnerOrManager {
    uint256 centValue = _valueUSD * 100;
    uint256 tokensAmount = getTokenAmount(centValue);
    centRaised = centRaised.add(centValue);
    token.mint(_to, tokensAmount);
    balancesInCent[_to] = balancesInCent[_to].add(centValue);
  }
","0x3b5e99da4df32b933e9887ef58b740a06ad38961/Learn.sol:Learn:transfer(address,uint256)","0x4dfc56b2613729878aa0a49c928fb41af62ccbef/PreICO.sol:PreICO:manualTransfer(address,uint256)",1,1,0
"    function balanceOf(address _owner) constant returns (uint256 balance) {
        return balances[_owner];
    }
","                function transfer(address to, uint tokens) public returns (bool success) {
                    balances[msg.sender] = safeSub(balances[msg.sender], tokens);
                    balances[to] = safeAdd(balances[to], tokens);
                    emit Transfer(msg.sender, to, tokens);
                    return true;
                }
",0x5ca9a71b1d01849c0a95490cc00559717fcf0d1d/AEToken.sol:StandardToken:balanceOf(address),"0x5fe8a4b8bf89077606aa8bbcb5ee131ae8dbf900/ADZbuzzCommunityToken.sol:ADZbuzzCommunityToken:transfer(address,uint256)",1,1,0
