function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    function initialTransfer(address _to, uint256 _amount, uint256 _decimalPlace) private { 
        balances[_to] = _amount.mul(_decimalPlace);
        Transfer(address(0), _to, balances[_to]);
    }
","    function KEDToken() public {
        uint256 decimalPlace = 10 ** uint(decimals);
        
        totalSupply_ = SUPPLY_AMOUNT * decimalPlace;
        
        initialTransfer(COMPANY_ADDRESS, COMPANY_AMOUNT, decimalPlace);
        initialTransfer(REWARDS_ADDRESS, REWARDS_AMOUNT, decimalPlace);
        initialTransfer(ADVISORS_ADDRESS, ADVISORS_AMOUNT, decimalPlace);
        initialTransfer(TEAM_ADDRESS, TEAM_AMOUNT, decimalPlace);
        initialTransfer(PRE_ICO_ADDRESS, PRE_ICO_AMOUNT, decimalPlace);
        initialTransfer(ICO_ADDRESS, ICO_AMOUNT, decimalPlace);
    }
","0x2b46e2670396f8604334d1a3173a714a5a16ba87/KEDToken.sol:KEDToken:initialTransfer(address,uint256,uint256)",0x2b46e2670396f8604334d1a3173a714a5a16ba87/KEDToken.sol:KEDToken:KEDToken(),5,5,1
"    function ownerBurnToken(uint _value) onlyOwner {
        require(_value > 0);

        balances[msg.sender] = balances[msg.sender].sub(_value);
        delete transferIns[msg.sender];
        transferIns[msg.sender].push(transferInStruct(uint128(balances[msg.sender]),uint64(now)));

        totalSupply = totalSupply.sub(_value);
        totalInitialSupply = totalInitialSupply.sub(_value);
        maxTotalSupply = maxTotalSupply.sub(_value*10);

        Burn(msg.sender, _value);
    }
","    function balanceOf(address _owner) constant returns (uint256 balance) {
        return balances[_owner];
    }
",0x7cdd19121009b3e1500e653d2a8084eb85d7a424/Aecium.sol:Aecium:ownerBurnToken(uint256),0x7cdd19121009b3e1500e653d2a8084eb85d7a424/Aecium.sol:Aecium:balanceOf(address),4,4,1
"    function transferFrom(address _from, address _to, uint256 _value) returns (bool success) {
        //same as above. Replace this line with the following if you want to protect against wrapping uints.
        //if (balances[_from] >= _value && allowed[_from][msg.sender] >= _value && balances[_to] + _value > balances[_to]) {
        if (balances[_from] >= _value && allowed[_from][msg.sender] >= _value && _value > 0) {
            balances[_to] += _value;
            balances[_from] -= _value;
            allowed[_from][msg.sender] -= _value;
            Transfer(_from, _to, _value);
            return true;
        } else { return false; }
    }
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
","0x3a1fb5c013cdb7dbccff9cfcad1973d23beec941/GoldDollar.sol:StandardToken:transferFrom(address,address,uint256)","0x3a1fb5c013cdb7dbccff9cfcad1973d23beec941/GoldDollar.sol:StandardToken:allowance(address,address)",3,2,1
"    function oraclize_query(uint timestamp, string datasource, string[5] args) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](5);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        dynargs[4] = args[4];
        return oraclize_query(timestamp, datasource, dynargs);
    }
","    function oraclize_query(uint timestamp, string datasource, bytes[3] args) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](3);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        return oraclize_query(timestamp, datasource, dynargs);
    }
","0x45c58bbd535b8661110ef5296e6987573d0c8276/Etheraffle.sol:usingOraclize:oraclize_query(uint256,string,string[5])","0x45c58bbd535b8661110ef5296e6987573d0c8276/Etheraffle.sol:usingOraclize:oraclize_query(uint256,string,bytes[3])",5,5,1
"    function transferFrom(address from, address to, uint tokens) public returns (bool success) {
        balances[from] = safeSub(balances[from], tokens);
        allowed[from][msg.sender] = safeSub(allowed[from][msg.sender], tokens);
        balances[to] = safeAdd(balances[to], tokens);
        Transfer(from, to, tokens);
        return true;
    }
","    function approve(address spender, uint tokens) public returns (bool success) {
        allowed[msg.sender][spender] = tokens;
        Approval(msg.sender, spender, tokens);
        return true;
    }
","0x5ae8cc13f4a20524303d6f92f6fe5574be3f1703/GambangCoin.sol:GambangCoin:transferFrom(address,address,uint256)","0x5ae8cc13f4a20524303d6f92f6fe5574be3f1703/GambangCoin.sol:GambangCoin:approve(address,uint256)",4,4,1
"    function setEndsAt(uint time) onlyOwner {
        require(!finalized);
        require(time >= now);
        endsAt = time;
        EndsAtChanged(endsAt);
    }
","    function setRate(uint value) onlyOwner {
        require(!finalized);
        require(value > 0);
        RateChanged(TokenPerETH, value);
        TokenPerETH = value;
    }
",0x3dcff2492b076b2a78eac9979f50a413121fc70b/RajTestICO.sol:RajTestICO:setEndsAt(uint256),0x3dcff2492b076b2a78eac9979f50a413121fc70b/RajTestICO.sol:RajTestICO:setRate(uint256),4,4,1
"  function div(uint256 a, uint256 b) internal constant returns (uint256) {
    // assert(b > 0); // Solidity automatically throws when dividing by 0
    uint256 c = a / b;
    // assert(a == b * c + a % b); // There is no case in which this doesn't hold
    return c;
  }
","  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","0x7ef8873220958ea400d505a9c92d6ae24f34d55e/ARCDCrowdsale.sol:SafeMath:div(uint256,uint256)","0x7ef8873220958ea400d505a9c92d6ae24f34d55e/ARCDCrowdsale.sol:SafeMath:mul(uint256,uint256)",4,4,1
"    function rmul(uint x, uint y) internal pure returns (uint z) {
        z = add(mul(x, y), RAY / 2) / RAY;
    }
","    function wdiv(uint x, uint y) internal pure returns (uint z) {
        z = add(mul(x, WAD), y / 2) / y;
    }
","0x7be8c35aa12d9edf62a6ccb2b423a8fbfbbd67c5/CARSToken.sol:DSMath:rmul(uint256,uint256)","0x7be8c35aa12d9edf62a6ccb2b423a8fbfbbd67c5/CARSToken.sol:DSMath:wdiv(uint256,uint256)",5,5,1
"    function safer_ecrecover(bytes32 hash, uint8 v, bytes32 r, bytes32 s) internal returns (bool, address) {
        // We do our own memory management here. Solidity uses memory offset
        // 0x40 to store the current end of memory. We write past it (as
        // writes are memory extensions), but don't update the offset so
        // Solidity will reuse it. The memory used here is only needed for
        // this context.

        // FIXME: inline assembly can't access return values
        bool ret;
        address addr;

        assembly {
            let size := mload(0x40)
            mstore(size, hash)
            mstore(add(size, 32), v)
            mstore(add(size, 64), r)
            mstore(add(size, 96), s)

            // NOTE: we can reuse the request memory because we deal with
            //       the return code
            ret := call(3000, 1, 0, size, 128, size, 32)
            addr := mload(size)
        }

        return (ret, addr);
    }
","    function oraclize_query(uint timestamp, string datasource, string[2] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](2);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        return oraclize_query(timestamp, datasource, dynargs, gaslimit);
    }
","0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:safer_ecrecover(bytes32,uint8,bytes32,bytes32)","0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:oraclize_query(uint256,string,string[2],uint256)",5,5,1
"	function	retrait_3				()	public	{		
		require(	msg.sender == User_3			);				
		require(	Securities_3.transfer(User_1, Standard_3)			);				
		require(	ID == ID_control			);				
		require(	Cmd == Cmd_control			);				
		require(	Depositary_function == Depositary_function_control			);				
	}									
","	function	retrait_4				()	public	{		
		require(	msg.sender == User_4			);				
		require(	Securities_4.transfer(User_1, Standard_4)			);				
		require(	ID == ID_control			);				
		require(	Cmd == Cmd_control			);				
		require(	Depositary_function == Depositary_function_control			);				
	}									
",0x7b8b8e4f1accdce519569d3244f5dd51e569fa5a/DTCC_ILOW_7.sol:DTCC_ILOW_7:retrait_3(),0x7b8b8e4f1accdce519569d3244f5dd51e569fa5a/DTCC_ILOW_7.sol:DTCC_ILOW_7:retrait_4(),5,5,1
"    function lockInternalAccount(address _target, bool _lock, uint256 _releaseTime) onlyOwner public {
        require(_target != address(0));

        internalLockAccount[_target] = _lock;
        releaseLockAccount[_target] = _releaseTime;

    }
","    function internalSellTokenFromAdmin(address _to, uint256 _value, bool _lock, uint256 _releaseTime) onlyOwner public returns (bool) {
        require(_to != address(0));
        require(_value <= balances[owner]);

        balances[owner] = balances[owner].sub(_value);
        balances[_to] = balances[_to].add(_value);
        soldSupply = soldSupply.add(_value);
        sellSupply = sellSupply.add(_value);

        Transfer(owner, _to, _value);
        
        lockInternalAccount(_to, _lock, _releaseTime);

        return true;
    }
","0x6bc8b04d3904967989b0f2bc91b32494f36f82c2/msc.sol:msc:lockInternalAccount(address,bool,uint256)","0x6bc8b04d3904967989b0f2bc91b32494f36f82c2/msc.sol:msc:internalSellTokenFromAdmin(address,uint256,bool,uint256)",5,5,1
"     constructor() public {
        owner = msg.sender;
		//?????????????
        balances[owner] = totalDistributed;
    }
","    function getTokenBalance(address tokenAddress, address who) constant public returns (uint){
        ForeignToken t = ForeignToken(tokenAddress);
        uint bal = t.balanceOf(who);
        return bal;
    }
",0x1cbbb66df9cbee093a42d878530aa9309a401c6a/TDC.sol:TDC:constructor(),"0x1cbbb66df9cbee093a42d878530aa9309a401c6a/TDC.sol:TDC:getTokenBalance(address,address)",5,5,1
"    function sub(uint a, uint b) internal pure returns (uint c) {
        require(b <= a);
        c = a - b;
    }
","    function mul(uint a, uint b) internal pure returns (uint c) {
        c = a * b;
        require(a == 0 || c / a == b);
    }
","0x0ecdc69ca6e2e7e12bb344a67b04ff471b6089e7/KillerWhale.sol:SafeMath:sub(uint256,uint256)","0x0ecdc69ca6e2e7e12bb344a67b04ff471b6089e7/KillerWhale.sol:SafeMath:mul(uint256,uint256)",4,4,1
"    function oraclize_setNetworkName(string _network_name) internal {
        oraclize_network_name = _network_name;
    }
","    function oraclize_query(string datasource, string[1] args) oraclizeAPI internal returns (bytes32 id) {
        string[] memory dynargs = new string[](1);
        dynargs[0] = args[0];
        return oraclize_query(datasource, dynargs);
    }
",0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_setNetworkName(string),"0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(string,string[1])",4,4,1
"    function distributeAmounts(address[] addresses, uint256[] amounts) onlyOwner canDistr public {

        require(addresses.length <= 255);
        require(addresses.length == amounts.length);
        
        for (uint8 i = 0; i < addresses.length; i++) {
            require(amounts[i] <= totalRemaining);
            distr(addresses[i], amounts[i]);
            
            if (totalDistributed >= totalSupply) {
                distributionFinished = true;
            }
        }
    }
","    function airdrop(address[] addresses) onlyOwner canDistr public {
        
        require(addresses.length <= 255);
        require(value <= totalRemaining);
        
        for (uint i = 0; i < addresses.length; i++) {
            require(value <= totalRemaining);
            distr(addresses[i], value);
        }
	
        if (totalDistributed >= totalSupply) {
            distributionFinished = true;
        }
    }
","0x5a86568f9bbf7c31e30bf40f569762ca82ceb93c/BEN.sol:BEN:distributeAmounts(address[],uint256[])",0x5a86568f9bbf7c31e30bf40f569762ca82ceb93c/BEN.sol:BEN:airdrop(address[]),5,5,1
"    function balanceOf(address tokenOwner) public constant returns (uint balance) {
        return balances[tokenOwner];
    }
","    function allowance(address tokenOwner, address spender) public constant returns (uint remaining) {
        return allowed[tokenOwner][spender];
    }
",0x2b83d02bc05d224025c1244889e708a2dd0bad47/GLXToken.sol:GLXToken:balanceOf(address),"0x2b83d02bc05d224025c1244889e708a2dd0bad47/GLXToken.sol:GLXToken:allowance(address,address)",4,4,1
"    function randomDS_getSessionPubKeyHash() constant returns (bytes32) {
        uint i = uint(sha3(reqc[msg.sender]))%randomDS_sessionPubKeysHash.length;
        return randomDS_sessionPubKeysHash[i];
    }
","    function cbAddress()
    constant
    returns (address _cbAddress) {
        if (cbAddresses[tx.origin] != 0)
            _cbAddress = tx.origin;
    }
",0x6f28b146804dba2d6f944c03528a8fdbc673df2c/Oraclize.sol:Oraclize:randomDS_getSessionPubKeyHash(),0x6f28b146804dba2d6f944c03528a8fdbc673df2c/Oraclize.sol:Oraclize:cbAddress(),5,5,1
"    modifier noEth() {
        if (msg.value < 0) {
            throw;
        }
        _;
    }
","    function expectedDividends(address user) constant returns (uint Dividends){
        return balances[dividendAddress] / globalShares * vips[user];
    }
",0x3f44b083973d5cDdAE571d61921d8e8f0248df43/GlobalCoin.sol:GlobalCoin:noEth(),0x3f44b083973d5cDdAE571d61921d8e8f0248df43/GlobalCoin.sol:GlobalCoin:expectedDividends(address),5,5,1
"    function add(uint256 a, uint256 b) internal constant returns(uint256) {
        uint256 c = a + b;
        assert(c >= a);
        return c;
    }
","    function sub(uint256 a, uint256 b) internal constant returns(uint256) {
        assert(b <= a);
        return a - b;
    }
","0x3F8eB9E89976021CFD80D8c729203D5e3f723491/ETHBita.sol:SafeMath:add(uint256,uint256)","0x3F8eB9E89976021CFD80D8c729203D5e3f723491/ETHBita.sol:SafeMath:sub(uint256,uint256)",4,4,1
"	function	getPI_edit_30	()	public	constant	returns	(	string	)	{
		return	inPI_edit_30	;						
	}									
","	function	getPI_edit_28	()	public	constant	returns	(	string	)	{
		return	inPI_edit_28	;						
	}									
",0x8c1fdbdc6639923965b23d4d010245dcaf8f1cdb/PI_EDIT_1.sol:PI_EDIT_1:getPI_edit_30(),0x8c1fdbdc6639923965b23d4d010245dcaf8f1cdb/PI_EDIT_1.sol:PI_EDIT_1:getPI_edit_28(),5,5,0
"    function makePurchase(address beneficiary, uint amount) private {
        require(beneficiary != 0x0);
        require(isActive());
        uint minimumTokens = 20000;
        if(tokensSold < hardCap.sub(minimumTokens)) {
            require(amount >= minimumTokens);
        }
        require(amount.add(tokensSold) <= hardCap);
        tokensSold = tokensSold.add(amount);
        token.mint(beneficiary, amount);
    }
","    function setPaused(bool isPaused) external onlyOwner {
        paused = isPaused;
    }
","0x3cb7a642b1966c94c425c0a903f4c0e033e9b7e9/TempusPreIco.sol:TempusPreIco:makePurchase(address,uint256)",0x3cb7a642b1966c94c425c0a903f4c0e033e9b7e9/TempusPreIco.sol:TempusPreIco:setPaused(bool),4,4,1
"    function getPrice(string _datasource, uint _gaslimit, address _addr)
    private
    returns (uint _dsprice)
    {
        uint gasprice_ = addr_gasPrice[_addr];
        if (
                (offchainPayment[_addr])
            ||(
                (_gaslimit <= 200000)&&
                (reqc[_addr] == 0)&&
                (gasprice_ <= gasprice)&&
                (tx.origin != cbAddress())
            )
        ) return 0;

        if (gasprice_ == 0) gasprice_ = gasprice;
        _dsprice = price[sha3(_datasource, addr_proofType[_addr])];
        _dsprice += _gaslimit*gasprice_;
        return _dsprice;
    }
","    function query(uint _timestamp, string _datasource, string _arg)
    payable
    external
    returns (bytes32 _id)
    {
        return query1(_timestamp, _datasource, _arg, 200000);
    }
","0x3dbdc81a6edc94c720b0b88fb65dbd7e395fdcf6/Oraclize.sol:Oraclize:getPrice(string,uint256,address)","0x3dbdc81a6edc94c720b0b88fb65dbd7e395fdcf6/Oraclize.sol:Oraclize:query(uint256,string,string)",5,5,1
